Date,GOOGL,META,MS
2023-12-11,132.495361328125,323.5052490234375,78.749267578125
2023-12-12,131.72998046875,332.39642333984375,79.49092102050781
2023-12-13,131.77967834472656,332.9135437011719,81.42115783691406
2023-12-14,131.15342712402344,331.3522033691406,86.56523895263672
2023-12-15,131.8094940185547,333.0926818847656,87.0787124633789
2023-12-18,134.9904327392578,342.7397155761719,86.29901123046875
2023-12-19,135.83534240722656,348.4483947753906,87.40198516845703
2023-12-20,137.51527404785156,347.3742980957031,86.66032409667969
2023-12-21,139.5828857421875,352.1580505371094,88.07708740234375
2023-12-22,140.64649963378906,351.46185302734375,87.86791229248047
2023-12-26,140.67633056640625,352.89398193359375,88.27677154541016
2023-12-27,139.53317260742188,355.87762451171875,89.05648040771484
2023-12-28,139.3939971923828,356.364990234375,89.0374526977539
2023-12-29,138.8572235107422,352.02874755859375,88.6666259765625
2024-01-02,137.34628295898438,344.4006042480469,89.28468322753906
2024-01-03,138.091796875,342.59051513671875,87.39248657226562
2024-01-04,135.57688903808594,345.22607421875,87.62068939208984
2024-01-05,134.92083740234375,350.02972412109375,88.65711212158203
2024-01-08,138.0122833251953,356.703125,88.91384887695312
2024-01-09,140.10972595214844,355.4797668457031,87.53510284423828
2024-01-10,141.43177795410156,368.4486389160156,86.9836196899414
2024-01-11,141.2329864501953,367.65301513671875,86.0613021850586
2024-01-12,141.79957580566406,372.44677734375,85.29110717773438
2024-01-16,141.64053344726562,365.455078125,81.74443817138672
2024-01-17,140.62661743164062,366.360107421875,80.26112365722656
2024-01-18,142.62461853027344,374.0777893066406,79.77618408203125
2024-01-19,145.50735473632812,381.35784912109375,81.1454086303711
2024-01-22,145.1196746826172,379.6969299316406,81.51624298095703
2024-01-23,146.16339111328125,383.09832763671875,82.47659301757812
2024-01-24,147.81350708007812,388.56829833984375,83.26580810546875
2024-01-25,150.96458435058594,391.03472900390625,83.69368743896484
2024-01-26,151.28269958496094,391.98956298828125,83.41793823242188
2024-01-29,152.59483337402344,398.83197021484375,83.31334686279297
2024-01-30,150.55706787109375,397.877197265625,84.12948608398438
2024-01-31,139.26480102539062,388.0113525390625,83.76461791992188
2024-02-01,140.3184814453125,392.62603759765625,83.3613510131836
2024-02-02,141.53118896484375,472.3984069824219,83.79341888427734
2024-02-05,142.82345581054688,456.9034118652344,82.46839141845703
2024-02-06,143.24093627929688,452.239013671875,82.67003631591797
2024-02-07,144.67233276367188,467.02783203125,82.57401275634766
2024-02-08,145.04014587402344,467.4356384277344,82.23796081542969
2024-02-09,148.1117401123047,465.5558776855469,82.46839141845703
2024-02-12,146.65048217773438,466.34161376953125,83.40936279296875
2024-02-13,144.2747344970703,457.6094970703125,80.6248779296875
2024-02-14,145.06997680664062,470.6977233886719,80.6536865234375
2024-02-15,141.91888427734375,481.38909912109375,82.25717163085938
2024-02-16,139.68228149414062,470.7375183105469,83.0541000366211
2024-02-20,140.27870178222656,469.17608642578125,81.94991302490234
2024-02-21,141.70018005371094,465.9702453613281,82.05552673339844
2024-02-22,143.23098754882812,483.9905700683594,82.42998504638672
2024-02-23,143.10177612304688,481.89984130859375,83.10211181640625
2024-02-26,136.74986267089844,479.619873046875,82.25717163085938
2024-02-27,138.0520477294922,484.9065246582031,82.0843276977539
2024-02-28,135.56695556640625,481.8898620605469,82.62202453613281
2024-02-29,137.63458251953125,487.9729919433594,82.6124267578125
2024-03-01,136.32241821289062,500.08941650390625,83.03489685058594
2024-03-04,132.55503845214844,495.9975280761719,86.45306396484375
2024-03-05,131.87908935546875,488.0626220703125,85.5793228149414
2024-03-06,130.61663818359375,493.9067077636719,82.24756622314453
2024-03-07,133.57888793945312,509.9358825683594,82.70843505859375
2024-03-08,134.60275268554688,503.7234191894531,83.57257843017578
2024-03-11,136.84927368164062,481.46173095703125,83.47657775878906
2024-03-12,137.67434692382812,497.5506591796875,83.58219146728516
2024-03-13,138.9566192626953,493.3890380859375,85.79055786132812
2024-03-14,142.24688720703125,489.6654968261719,85.5505142211914
2024-03-15,140.33831787109375,481.9695129394531,84.85919952392578
